"fmun_cod";"fmun";"ano";"regiao";"hom_doloso";"lesao_corp_morte";"latrocinio";"cvli";"hom_por_interv_policial";"letalidade_violenta";"tentat_hom";"lesao_corp_dolosa";"estupro";"hom_culposo";"lesao_corp_culposa";"roubo_transeunte";"roubo_celular";"roubo_em_coletivo";"roubo_rua";"roubo_carga";"roubo_comercio";"roubo_residencia";"roubo_banco";"roubo_cx_eletronico";"roubo_conducao_saque";"roubo_apos_saque";"roubo_bicicleta";"outros_roubos";"total_roubos";"furto_veiculos";"furto_transeunte";"furto_coletivo";"furto_celular";"furto_bicicleta";"outros_furtos";"total_furtos";"sequestro";"extorsao";"sequestro_relampago";"estelionato";"apreensao_drogas";"posse_drogas";"trafico_drogas";"apreensao_drogas_sem_autor";"recuperacao_veiculos";"apf";"aaapai";"cmp";"cmba";"ameaca";"pessoas_desaparecidas";"encontro_cadaver";"encontro_ossada";"pol_militares_mortos_serv";"pol_civis_mortos_serv";"registro_ocorrencias";"fase"
3301850;"Guapimirim";2018;"Baixada Fluminense";"45,29";"0";"0";"45,29";"0";"45,29";"18,45";"416,02";"63,74";"20,13";"228,14";"176,14";"62,07";"10,06";"248,27";"16,77";"25,16";"11,74";"0";"1,68";"0";"0";"1,68";"60,39";"538,47";"178,11";"36,9";"6,71";"52";"3,35";"387,5";"531,76";"0";"5,03";"0";"90,58";"105,68";"33,55";"65,42";"6,71";"343,49";"144,26";"21,81";"124,13";"6,71";"446,21";"25,16";"0";"0";"0";"0";"3192,26";3
3301850;"Guapimirim";2019;"Baixada Fluminense";"38,01";"0";"0";"38,01";"3,3";"41,31";"31,4";"414,76";"56,18";"36,35";"261,08";"128,89";"69,4";"6,61";"204,9";"8,26";"24,79";"16,52";"1,65";"0";"0";"1,65";"0";"47,92";"426,33";"186,96";"9,91";"0";"46,27";"6,61";"449,46";"563,48";"0";"6,61";"0";"72,71";"89,23";"23,13";"64,44";"3,3";"211,08";"137,15";"34,7";"109,06";"0";"383,36";"33,05";"1,65";"0";"0";"0";"3015,68";3
3301850;"Guapimirim";2020;"Baixada Fluminense";"47,24";"0";"0";"47,24";"3,26";"50,5";"30,95";"268,78";"37,47";"9,77";"171,04";"76,56";"45,61";"0";"122,17";"4,89";"17,92";"9,77";"0";"0";"0";"1,63";"0";"35,84";"273,67";"205,22";"9,77";"3,26";"24,43";"4,89";"236,2";"337,2";"0";"6,52";"0";"120,54";"105,88";"19,55";"84,71";"1,63";"96,91";"166,16";"37,47";"65,16";"1,63";"293,22";"26,06";"1,63";"0";"0";"0";"2399,49";3
3301876;"Iguaba Grande";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301876;"Iguaba Grande";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3301900;"Itaboraí";2014;"Interior";"35,66";"0";"1,32";"36,98";"1,76";"38,74";"42,26";"490,83";"45,78";"22,01";"285,25";"354,8";"25,53";"61,19";"441,52";"7,92";"54,14";"9,24";"0";"0,44";"0,88";"14,53";"0";"47,1";"721,05";"381,47";"70,87";"22,45";"41,38";"0";"559,94";"811,73";"0";"10,12";"0,44";"175,2";"141,31";"18,05";"118,41";"7,92";"460,35";"255,76";"84,52";"88,92";"3,08";"588,99";"47,1";"1,32";"0";"0";"0";"4050,75";3
3301900;"Itaboraí";2015;"Interior";"23,14";"0";"0,44";"23,58";"4,37";"27,95";"41,92";"431,43";"44,54";"15,72";"206,11";"226,63";"41,92";"49,34";"317,89";"15,28";"46,72";"5,68";"0";"0";"0,87";"12,23";"0";"48,47";"559,81";"317,21";"122,7";"20,96";"51,96";"2,62";"493";"796,05";"0";"11,35";"0,44";"170,74";"158,51";"19,65";"138,86";"4,37";"311,88";"237,98";"75,54";"68,12";"2,18";"458,94";"40,61";"3,93";"0";"0";"0";"3506,44";3
3301900;"Itaboraí";2016;"Interior";"30,76";"0,87";"0,43";"32,06";"8,23";"40,3";"38,56";"356,61";"37,7";"19,5";"187,62";"565,46";"96,19";"155,99";"817,64";"26,86";"74,96";"9,53";"0";"0,43";"1,73";"3,9";"0,43";"57,63";"1229,71";"291,45";"64,13";"26,43";"40,3";"5,2";"415,1";"650,82";"0";"6,5";"0,87";"138,66";"188,05";"20,37";"165,09";"6,07";"518,27";"288,58";"99,23";"73,23";"1,73";"350,54";"48,1";"2,17";"0";"0";"0";"3971,64";3
3301900;"Itaboraí";2017;"Interior";"40,88";"0";"1,29";"42,17";"9,47";"51,64";"43,46";"269,8";"24,96";"24,96";"178,58";"455,26";"65,84";"85,2";"606,3";"54,22";"58,09";"15,49";"0";"0";"0,43";"4,3";"0";"113,17";"1267,67";"281,69";"32,7";"12,05";"19,79";"2,58";"341,66";"508,19";"0";"5,59";"0";"118,76";"159,21";"13,34";"139,85";"9,9";"756,04";"259,04";"67,99";"73,58";"1,72";"209,56";"22,38";"2,58";"1,29";"0";"0";"3518,59";3
3301900;"Itaboraí";2018;"Interior";"54,88";"1,68";"2,09";"58,65";"14,24";"72,9";"73,73";"236,7";"37,29";"14,66";"134,06";"487,65";"123,59";"147,05";"758,29";"124,01";"51,53";"18,01";"0";"0,42";"1,68";"4,19";"0";"189,78";"1659,02";"225,67";"35,61";"12,99";"28,49";"1,68";"265,19";"422,72";"0";"8,38";"3,77";"125,68";"141,6";"7,96";"133,64";"2,51";"923,97";"281,95";"72,48";"84,21";"7,12";"240,47";"46,5";"1,26";"0";"0";"0";"3976,62";3
3301900;"Itaboraí";2019;"Interior";"46,14";"0,83";"1,66";"48,63";"15,38";"64,01";"23,69";"266,84";"40,73";"14,13";"141,73";"420,21";"201,17";"49,46";"670,85";"39,9";"28,68";"4,57";"0";"0";"0";"4,16";"0,83";"107,65";"1140,52";"271,82";"40,32";"13,72";"34,5";"3,33";"289,29";"480,48";"0";"7,48";"0";"150,46";"63,59";"4,16";"59,02";"0,83";"570,93";"145,47";"32,84";"66,09";"3,33";"286,38";"34,5";"2,08";"0";"0";"0";"3404,1";3
3301900;"Itaboraí";2020;"Interior";"19,38";"0";"0,82";"20,2";"7,01";"27,21";"21,85";"192,96";"35,46";"23,09";"95,24";"202,03";"89,47";"31,33";"322,83";"16,08";"23,91";"7,42";"0";"0";"0";"2,89";"0";"60,2";"572,68";"202,31";"20,2";"5,36";"17,73";"1,65";"206,56";"327,78";"0";"6,6";"0,82";"124,1";"74,21";"7,01";"63,91";"3,3";"170,59";"147,6";"25,15";"47";"3,71";"172,34";"23,91";"2,89";"0,41";"0";"0";"2036,34";3
3302007;"Itaguaí";2014;"Baixada Fluminense";"61,34";"0,85";"1,7";"63,9";"8,52";"72,42";"99,68";"558,9";"51,97";"20,45";"275,19";"290,52";"28,97";"16,19";"335,68";"14,48";"76,68";"15,34";"0";"0";"0,85";"21,3";"0";"74,97";"788,93";"297,77";"110,76";"46,86";"96,27";"0";"744,63";"1126,31";"0";"10,22";"0,85";"209,59";"140,58";"19,6";"99,68";"24,71";"498,91";"305,86";"70,71";"163,58";"5,11";"526,52";"51,97";"6,82";"0,85";"0";"0";"4751,48";3
3302007;"Itaguaí";2015;"Baixada Fluminense";"53,72";"0";"0,84";"54,56";"1,68";"56,23";"78,06";"423,02";"37,77";"23,5";"207,31";"358,39";"136,81";"36,93";"532,13";"28,54";"89,81";"19,3";"0";"0";"0";"11,75";"0";"143,53";"1189,33";"352,17";"112,47";"24,34";"125,06";"6,71";"755,39";"1180,93";"0";"14,27";"0";"210,67";"115,83";"18,47";"87,29";"14,27";"603,19";"183,81";"36,93";"104,08";"3,36";"484,29";"47";"4,2";"0";"0";"0";"5059,47";3
3302007;"Itaguaí";2016;"Baixada Fluminense";"64,54";"0";"3,31";"67,85";"4,96";"72,81";"59,58";"439,37";"37,23";"21,51";"207,69";"318,56";"119,98";"90,19";"528,73";"27,31";"67,02";"16,55";"0";"0";"0";"9,1";"0,83";"307,81";"1313,14";"382,83";"62,06";"18,2";"72,81";"8,27";"588,31";"923,42";"0";"7,45";"0";"193,62";"99,29";"11,58";"76,95";"12,41";"684,01";"196,1";"54,61";"75,3";"3,31";"334,28";"51,3";"2,48";"0,83";"0";"0";"4587,32";3
3302007;"Itaguaí";2017;"Baixada Fluminense";"44,13";"0";"0";"44,13";"13,08";"57,2";"61,29";"317,89";"26,15";"21,25";"143,01";"429,85";"115,23";"138,92";"684";"4,9";"35,14";"12,26";"0";"0,82";"0";"14,71";"0";"96,43";"1308,34";"163,15";"59,66";"10,62";"55,57";"1,63";"351,4";"554,06";"0";"4,9";"0";"114,41";"86,62";"3,27";"74,37";"12,26";"688,07";"190,41";"45,76";"83,35";"3,27";"235,35";"26,97";"2,45";"0,82";"0";"0";"3725,62";3
3302007;"Itaguaí";2018;"Baixada Fluminense";"52,42";"0";"2,38";"54,8";"38,92";"93,72";"65,92";"391,54";"49,24";"26,21";"129,45";"357,39";"127,87";"61,95";"547,2";"15,09";"34,94";"8,74";"0";"0";"0";"11,12";"0";"98,48";"988,78";"124,15";"52,42";"15,09";"50,03";"2,38";"338,33";"515,44";"0";"4,77";"0";"157,25";"55,59";"2,38";"51,62";"2,38";"424,91";"170,75";"52,42";"123,1";"1,59";"269,23";"30,97";"7,94";"2,38";"2,22";"0";"3430,15";3
3302007;"Itaguaí";2019;"Baixada Fluminense";"33,83";"0,75";"0";"34,58";"39,84";"74,43";"64,65";"369,12";"47,36";"12,78";"96,23";"333,79";"138,33";"45,11";"517,22";"12,78";"46,61";"12,03";"0";"0";"0";"3,76";"0";"72,92";"879,57";"131,66";"60,14";"11,28";"45,86";"3,76";"418,74";"597,66";"0";"11,28";"0";"137,57";"42,85";"4,51";"36,84";"2,26";"287,25";"151,11";"24,81";"131,56";"12,78";"347,32";"27,06";"2,26";"0";"2,26";"0";"3450,63";3
3302007;"Itaguaí";2020;"Baixada Fluminense";"24,48";"0,74";"0";"25,22";"24,48";"49,7";"43,76";"353,07";"51,92";"15,58";"66,76";"135,74";"48,95";"8,16";"192,85";"11,13";"20,03";"5,19";"0";"1,48";"0";"0,74";"0,74";"27,44";"339,71";"121,03";"33,38";"2,23";"37,09";"2,97";"348,62";"478,42";"0";"5,93";"0,74";"154,28";"48,95";"7,42";"39,31";"3,71";"130,98";"137,22";"20,77";"56,37";"2,23";"300,4";"41,54";"4,45";"1,48";"0";"0";"2475,17";3
3302056;"Italva";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302056;"Italva";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302106;"Itaocara";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302205;"Itaperuna";2014;"Interior";"12,18";"0";"1,02";"13,2";"0";"13,2";"33,5";"498,37";"30,45";"24,36";"271,01";"6,09";"2,03";"0";"8,12";"4,06";"16,24";"5,08";"0";"0";"0";"1,02";"0";"5,08";"43,65";"94,86";"45,68";"9,14";"45,68";"0";"461,83";"600,89";"0";"6,09";"0";"94,4";"722,69";"559,27";"139,06";"39,59";"94,86";"355,25";"56,84";"104,55";"4,06";"486,19";"19,29";"3,05";"0";"0";"0";"3855,02";3
3302205;"Itaperuna";2015;"Interior";"6,06";"0";"0";"6,06";"0";"6,06";"19,19";"465,56";"28,28";"15,15";"172,69";"0";"1,01";"0";"1,01";"3,03";"6,06";"1,01";"0";"0";"0";"0";"0";"5,05";"16,16";"124,85";"36,36";"10,1";"111,09";"12,12";"382,75";"605,93";"0";"4,04";"0";"175,72";"728,13";"526,15";"198,95";"35,35";"73,44";"337,3";"54,53";"69,68";"4,04";"480,71";"28,28";"4,04";"0";"0";"0";"3824,44";3
3302205;"Itaperuna";2016;"Interior";"13,06";"1";"0";"14,07";"0";"14,07";"24,12";"632,14";"38,19";"12,06";"205,02";"18,09";"8,04";"1";"27,13";"8,04";"15,07";"4,02";"0";"0";"0";"0";"0";"7,03";"65,32";"141,09";"30,15";"6,03";"136,68";"34,17";"370,84";"641,18";"0";"9,04";"0";"144,72";"477,37";"284,41";"194,97";"19,09";"68,27";"336,67";"56,28";"94,47";"6,03";"644,2";"21,1";"3,01";"1";"0";"0";"3817,94";3
3302205;"Itaperuna";2017;"Interior";"21";"0";"1";"22";"1";"23";"28";"458,01";"27";"18";"136";"16";"12";"0";"28";"3";"3";"14";"0";"0";"0";"1";"1";"6";"64";"132,49";"21";"0";"77";"29";"292,01";"478,01";"0";"12";"0";"128";"442,01";"285,01";"169,01";"12";"101,58";"285,01";"34";"83";"10";"463,01";"27";"2";"1";"2,15";"0";"2937,09";3
3302205;"Itaperuna";2018;"Interior";"20,46";"0";"0";"20,46";"0";"20,46";"27,28";"432,64";"26,31";"13,64";"146,16";"24,36";"8,77";"0";"33,13";"1,95";"5,85";"7,8";"0";"0";"0";"0,97";"0";"14,62";"66,26";"94,86";"18,51";"1,95";"80,88";"41,9";"297,2";"484,28";"0";"9,74";"0";"146,16";"570,03";"388,79";"184,16";"16,57";"47,43";"351,76";"25,33";"155,91";"6,82";"504,75";"23,39";"2,92";"0,97";"0";"0";"3125,91";3
3302205;"Itaperuna";2019;"Interior";"14,53";"0";"0";"14,53";"0";"14,53";"19,38";"413,66";"25,19";"30,03";"115,28";"28,09";"13,56";"0";"41,66";"0,97";"5,81";"7,75";"0";"0";"0";"0";"0";"12,59";"70,72";"102,6";"16,47";"0,97";"80,41";"30,03";"306,13";"481,48";"0";"4,84";"0,97";"134,66";"994,92";"801,17";"166,63";"45,53";"85,85";"309,04";"21,31";"111,41";"10,66";"489,23";"16,47";"3,88";"0";"0";"0";"4060,1";3
3302205;"Itaperuna";2020;"Interior";"38,54";"0";"0";"38,54";"2,89";"41,43";"39,5";"305,39";"14,45";"12,52";"35,65";"14,45";"4,82";"0";"19,27";"0";"3,85";"4,82";"0";"0";"0";"0";"0";"5,78";"37,57";"74,95";"4,82";"2,89";"38,54";"11,56";"195,57";"289,02";"0";"8,67";"0";"111,75";"1059,73";"877,65";"168,59";"28,9";"50,64";"318,88";"10,6";"78,03";"2,89";"342";"7,71";"2,89";"0";"0";"0";"3379,58";3
3302254;"Itatiaia";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2015;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2016;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2017;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2018;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2019;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302254;"Itatiaia";2020;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
3302270;"Japeri";2014;"Baixada Fluminense";"51,44";"1,01";"0";"52,45";"3,03";"55,48";"107,93";"733,3";"58,5";"2,02";"130,12";"110,95";"15,13";"20,17";"146,26";"13,11";"24,21";"5,04";"1,01";"0";"0";"0";"0";"31,27";"253,17";"175,33";"51,44";"14,12";"35,3";"0";"249,14";"372,2";"0";"4,03";"0";"90,78";"159,37";"20,17";"102,88";"41,36";"486,13";"156,34";"70,61";"504,33";"6,05";"633,44";"46,4";"6,05";"0";"0";"0";"3830,91";3
3302270;"Japeri";2015;"Baixada Fluminense";"60,08";"1";"0";"61,08";"3";"64,09";"91,12";"588,81";"48,07";"6,01";"183,25";"153,21";"34,05";"28,04";"215,29";"24,03";"11,02";"7,01";"0";"0";"0";"0";"0";"68,09";"394,54";"156,08";"36,05";"11,02";"35,05";"4,01";"205,28";"313,43";"0";"5,01";"0";"90,12";"188,26";"19,03";"108,15";"63,09";"759,13";"175,24";"33,05";"970,33";"2";"520,71";"51,07";"3";"0";"0";"0";"4351,96";3
3302270;"Japeri";2016;"Baixada Fluminense";"93,47";"0";"2,98";"96,46";"3,98";"100,44";"80,55";"386,83";"28,84";"5,97";"152,14";"300,31";"46,74";"39,78";"386,83";"53,7";"38,78";"6,96";"0";"0";"0";"0";"0,99";"146,18";"815,42";"368,57";"25,85";"19,89";"14,92";"2,98";"148,17";"267,5";"0";"2,98";"0,99";"55,69";"184,96";"29,83";"108,39";"50,71";"1026,72";"177,01";"44,75";"528,03";"3,98";"328,16";"56,68";"2,98";"1,99";"0";"0";"3556,02";3
3302270;"Japeri";2017;"Baixada Fluminense";"59,27";"0";"3,95";"63,22";"19,76";"82,97";"24,69";"374,37";"36,55";"8,89";"126,44";"228,18";"52,35";"31,61";"312,14";"25,68";"21,73";"12,84";"0";"0";"0,99";"0,99";"0";"97,79";"635,14";"353,47";"22,72";"11,85";"22,72";"1,98";"142,24";"257,81";"0";"7,9";"1,98";"31,61";"99,77";"3,95";"65,19";"31,61";"1072,8";"102,73";"15,8";"116,56";"3,95";"202,5";"28,65";"1,98";"0";"2,15";"0";"2426,98";3
3302270;"Japeri";2018;"Baixada Fluminense";"55,79";"0,96";"0,96";"57,71";"45,21";"102,92";"39,44";"392,46";"38,48";"9,62";"103,89";"235,67";"49,06";"21,16";"305,89";"12,5";"14,43";"6,73";"0";"0";"0,96";"1,92";"0";"89,46";"552,14";"344,19";"27,9";"11,54";"23,09";"1,92";"160,64";"279,92";"0";"5,77";"0";"53,87";"95,23";"6,73";"74,07";"16,35";"1056,32";"126,97";"8,66";"75,99";"5,77";"253,94";"35,59";"0,96";"1,92";"2,22";"0";"2462,49";3
3302270;"Japeri";2019;"Baixada Fluminense";"27,68";"0";"0,95";"28,63";"45,82";"74,45";"32,45";"328,34";"25,77";"6,68";"112,63";"251,99";"68,72";"29,59";"350,3";"13,36";"14,32";"4,77";"0";"0";"0,95";"1,91";"0";"88,77";"589,87";"267,57";"35,32";"13,36";"29,59";"1,91";"186,13";"312,12";"0";"3,82";"0";"41,04";"96,4";"2,86";"80,18";"13,36";"546,3";"173,72";"17,18";"70,63";"4,77";"213,81";"24,82";"2,86";"0,95";"0";"0";"2642,03";3
3302270;"Japeri";2020;"Baixada Fluminense";"35,06";"0,95";"0";"36";"24,63";"60,64";"35,06";"254,86";"26,53";"11,37";"71,06";"89,06";"36";"16,11";"141,17";"14,21";"14,21";"3,79";"0";"0";"0";"1,89";"0,95";"66,32";"297,49";"278,62";"24,63";"6,63";"13,26";"0";"141,17";"235,91";"0";"7,58";"0";"54,95";"56,85";"2,84";"48,32";"5,68";"315,42";"122,22";"10,42";"37,9";"3,79";"154,43";"18";"2,84";"0";"0";"0";"1872,13";3
3302304;"Laje do Muriaé";2014;"Interior";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";3
